PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,4.359949021420038,0.38889347741837,Age0_F1_m1f7_P1_Y4_UO67,RD1_F2_m9f6_P9_Y2_UO547,RD7_F6_m9f2_P9_Y2_UO137,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5625,1,P1_CV0,1,0,2,0,2
1,4.359949021420038,0.38889347741837,Age0_F1_m1f7_P1_Y4_UO69,RD1_F2_m9f6_P9_Y2_UO547,RD7_F6_m9f2_P9_Y2_UO137,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5625,1,P1_CV0,1,1,1,1,1
1,4.359949021420038,0.38889347741837,Age0_F1_m1f7_P1_Y4_UO72,RD1_F2_m9f6_P9_Y2_UO547,RD7_F6_m9f2_P9_Y2_UO137,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5625,1,P1_CV0,1,1,1,2,0
1,4.359949021420038,0.38889347741837,Age0_F1_m1f5_P1_Y4_UO196,RD1_F8_m10f5_P10_Y2_UO179,RD5_F8_m3f1_P3_Y2_UO190,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.4375,1,P1_CV0,1,0,2,0,2
1,4.359949021420038,0.38889347741837,Age0_F1_m1f5_P1_Y4_UO197,RD1_F8_m10f5_P10_Y2_UO179,RD5_F8_m3f1_P3_Y2_UO190,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.4375,1,P1_CV0,1,0,2,0,2
1,4.359949021420038,0.38889347741837,Age0_F1_m1f5_P1_Y4_UO198,RD1_F8_m10f5_P10_Y2_UO179,RD5_F8_m3f1_P3_Y2_UO190,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.4375,1,P1_CV0,1,1,1,0,2
1,4.359949021420038,0.38889347741837,Age0_F1_m1f4_P1_Y4_UO564,RD1_F8_m10f5_P10_Y2_UO179,RD4_F8_m7f5_P7_Y2_UO691,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.375,1,P1_CV0,1,1,1,0,2
1,4.359949021420038,0.38889347741837,Age0_F1_m1f10_P1_Y4_UO734,RD1_F3_m2f9_P2_Y2_UO10,RD10_F2_m9f2_P9_Y2_UO135,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5,1,P1_CV0,1,1,1,0,2
1,4.359949021420038,0.38889347741837,Age0_F1_m1f10_P1_Y4_UO735,RD1_F3_m2f9_P2_Y2_UO10,RD10_F2_m9f2_P9_Y2_UO135,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5,1,P1_CV0,1,0,2,1,1
1,4.359949021420038,0.38889347741837,Age0_F1_m1f10_P1_Y4_UO736,RD1_F3_m2f9_P2_Y2_UO10,RD10_F2_m9f2_P9_Y2_UO135,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5,1,P1_CV0,1,0,2,1,1
1,4.359949021420038,0.38889347741837,Age0_F1_m1f10_P1_Y4_UO737,RD1_F3_m2f9_P2_Y2_UO10,RD10_F2_m9f2_P9_Y2_UO135,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5,1,P1_CV0,1,0,2,2,0
1,4.359949021420038,0.38889347741837,R1_F1_m4f6_P4_Y3_UO528,RD4_F7_m6f8_P6_Y1_UO587,RD6_F3_m6f9_P6_Y1_UO140,FXX,1,0.0,1,1,1.0,0,0,0,-9999.0,0.625,1,P1_CV0,1,2,0,1,1
1,4.359949021420038,0.38889347741837,R1_F1_m10f2_P10_Y3_UO388,RD10_F9_m6f7_P6_Y1_UO58,RD2_F10_m4f7_P4_Y1_UO297,FXX,1,0.0,1,1,1.0,0,0,0,-9999.0,0.625,1,P1_CV0,1,1,1,0,2
1,4.359949021420038,0.38889347741837,R1_F1_m8f7_P8_Y2_UO432,RD8_F2_m6f5_P6_Y0_UO710,RD7_F5_m9f2_P9_Y0_UO198,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.25,1,P1_CV0,1,0,2,0,2
1,4.359949021420038,0.38889347741837,R1_F1_m2f6_P2_Y0_UO455,R2_F2_m-1f-1_P2_Y-1_U9,R6_F6_m-1f-1_P6_Y-1_U54,FXX,4,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P1_CV0,1,1,1,1,1
