PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,4.359949021420038,0.38889347741837,R1_F1_m5f8_P5_Y6_UO196,RD5_F1_m5f2_P5_Y4_UO354,RD8_F4_m8f7_P8_Y4_UO502,MXY,1,0.0,1,1,0.0,0,0,0,-9999.0,0.4375,1,P0_CV0,1,0,2,1,1
1,4.359949021420038,0.38889347741837,R1_F1_m6f4_P6_Y6_UO666,RD6_F9_m1f6_P1_Y4_UO80,RD4_F8_m4f8_P4_Y4_UO189,FXX,1,0.0,1,1,1.0,0,0,0,-9999.0,0.5625,1,P0_CV0,1,1,1,0,2
1,4.359949021420038,0.38889347741837,R1_F1_m2f4_P2_Y6_UO716,RD2_F1_m10f4_P10_Y4_UO742,RD4_F8_m4f8_P4_Y4_UO189,MXY,1,0.0,1,1,0.0,0,0,0,-9999.0,0.5625,1,P0_CV0,1,0,2,1,1
1,4.359949021420038,0.38889347741837,R1_F1_m2f1_P2_Y5_UO158,RD2_F6_m2f6_P2_Y3_UO441,RD1_F10_m6f2_P6_Y3_UO320,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5625,1,P0_CV0,1,2,0,0,2
1,4.359949021420038,0.38889347741837,R1_F1_m9f10_P9_Y6_UO743,RD9_F10_m1f10_P1_Y4_UO602,RD10_F1_m10f1_P10_Y4_UO63,FXX,1,0.0,1,1,1.0,0,0,0,-9999.0,0.65625,1,P1_CV0,1,1,1,1,1
1,4.359949021420038,0.38889347741837,R1_F1_m8f6_P8_Y6_UO618,RD8_F7_m8f6_P8_Y4_UO610,RD6_F2_m2f1_P2_Y2_UO295,FXX,1,0.0,1,1,1.0,0,0,0,-9999.0,0.5625,1,P1_CV0,1,1,1,1,1
1,4.359949021420038,0.38889347741837,R1_F1_m10f4_P10_Y6_UO827,RD10_F1_m9f2_P9_Y4_UO166,RD4_F2_m3f9_P3_Y4_UO394,FXX,1,0.0,1,1,1.0,0,0,0,-9999.0,0.53125,1,P1_CV0,1,2,0,0,2
1,4.359949021420038,0.38889347741837,R1_F1_m3f6_P3_Y6_UO138,RD3_F10_m4f7_P4_Y4_UO217,RD6_F8_m4f9_P4_Y4_UO782,MXY,1,0.0,1,1,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,1,1,1,1,1
1,4.359949021420038,0.38889347741837,R1_F1_m4f8_P4_Y6_UO569,RD4_F8_m9f6_P9_Y4_UO510,RD8_F5_m4f7_P4_Y4_UO218,FXX,1,0.0,1,1,1.0,0,0,0,-9999.0,0.53125,1,P1_CV0,1,1,1,1,1
1,4.359949021420038,0.38889347741837,R1_F1_m3f10_P3_Y6_UO639,RD3_F8_m7f1_P7_Y4_UO715,RD10_F1_m5f7_P5_Y4_UO60,MXY,1,0.0,1,1,0.0,0,0,0,-9999.0,0.59375,1,P1_CV0,1,2,0,1,1
