Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,23,65,0.35384615384615387,35.38461538461539
0,2,23,65,0.35384615384615387,35.38461538461539
0,3,19,65,0.2923076923076923,29.230769230769234
1,1,18,59,0.3050847457627119,30.508474576271187
1,2,21,59,0.3559322033898305,35.59322033898305
1,3,20,59,0.3389830508474576,33.89830508474576
2,1,16,66,0.24242424242424243,24.242424242424242
2,2,24,66,0.36363636363636365,36.36363636363637
2,3,26,66,0.3939393939393939,39.39393939393939
3,1,18,58,0.3103448275862069,31.03448275862069
3,2,23,58,0.39655172413793105,39.6551724137931
3,3,17,58,0.29310344827586204,29.310344827586203
4,1,14,51,0.27450980392156865,27.450980392156865
4,2,23,51,0.45098039215686275,45.09803921568628
4,3,14,51,0.27450980392156865,27.450980392156865
5,1,14,46,0.30434782608695654,30.434782608695656
5,2,18,46,0.391304347826087,39.130434782608695
5,3,14,46,0.30434782608695654,30.434782608695656
6,1,9,36,0.25,25.0
6,2,16,36,0.4444444444444444,44.44444444444444
6,3,11,36,0.3055555555555556,30.555555555555557
7,1,9,35,0.2571428571428571,25.71428571428571
7,2,11,35,0.3142857142857143,31.428571428571427
7,3,15,35,0.42857142857142855,42.857142857142854
8,1,4,29,0.13793103448275862,13.793103448275861
8,2,4,29,0.13793103448275862,13.793103448275861
8,3,21,29,0.7241379310344828,72.41379310344827
9,1,0,36,0.0,0.0
9,2,0,36,0.0,0.0
9,3,36,36,1.0,100.0
