Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,24,66,0.36363636363636365,36.36363636363637
0,2,23,66,0.3484848484848485,34.84848484848485
0,3,19,66,0.2878787878787879,28.78787878787879
1,1,19,56,0.3392857142857143,33.92857142857143
1,2,19,56,0.3392857142857143,33.92857142857143
1,3,18,56,0.32142857142857145,32.142857142857146
2,1,20,65,0.3076923076923077,30.76923076923077
2,2,20,65,0.3076923076923077,30.76923076923077
2,3,25,65,0.38461538461538464,38.46153846153847
3,1,19,59,0.3220338983050847,32.20338983050847
3,2,23,59,0.3898305084745763,38.983050847457626
3,3,17,59,0.288135593220339,28.8135593220339
4,1,14,50,0.28,28.000000000000004
4,2,20,50,0.4,40.0
4,3,16,50,0.32,32.0
5,1,14,49,0.2857142857142857,28.57142857142857
5,2,18,49,0.3673469387755102,36.734693877551024
5,3,17,49,0.3469387755102041,34.69387755102041
6,1,7,44,0.1590909090909091,15.909090909090908
6,2,22,44,0.5,50.0
6,3,15,44,0.3409090909090909,34.090909090909086
7,1,8,41,0.1951219512195122,19.51219512195122
7,2,20,41,0.4878048780487805,48.78048780487805
7,3,13,41,0.3170731707317073,31.70731707317073
8,1,3,37,0.08108108108108109,8.108108108108109
8,2,30,37,0.8108108108108109,81.08108108108108
8,3,4,37,0.10810810810810811,10.81081081081081
9,1,0,54,0.0,0.0
9,2,54,54,1.0,100.0
9,3,0,54,0.0,0.0
