PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO792,RD20_F1_m2f3_P2_Y2_UO610,RD19_F20_m1f20_P1_Y2_UO1216,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,0,2,2,0
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO796,RD20_F1_m2f3_P2_Y2_UO610,RD19_F20_m1f20_P1_Y2_UO1216,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,0,2,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO790,RD20_F1_m2f3_P2_Y2_UO610,RD19_F20_m1f20_P1_Y2_UO1216,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,0,2,2,0
1,1.0,0.0,RD1_F2_m3f4_P3_Y3_UO670,RD3_F2_m1f2_P1_Y1_UO220,RD4_F3_m2f3_P2_Y1_UO995,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y2_UO440,RD20_F19_m20f1_P20_Y0_UO626,RD19_F20_m19f20_P19_Y0_UO747,MXY,3,0.0,1,0,0.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,0,2,0,2
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO936,RD20_F1_m20f19_P20_Y2_UO823,RD19_F20_m19f18_P19_Y2_UO100,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.375,1,P15_CV0,1,1,1,2,0
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO932,RD20_F1_m20f19_P20_Y2_UO823,RD19_F20_m19f18_P19_Y2_UO100,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.375,1,P15_CV0,1,1,1,2,0
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO712,RD20_F19_m20f19_P20_Y2_UO64,RD19_F20_m19f18_P19_Y2_UO104,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P15_CV0,1,1,1,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO1394,RD20_F1_m2f3_P2_Y2_UO607,RD19_F20_m19f18_P19_Y2_UO950,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P16_CV0,1,1,1,0,2
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO1388,RD20_F1_m2f3_P2_Y2_UO607,RD19_F20_m19f18_P19_Y2_UO950,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P16_CV0,1,1,1,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO532,RD20_F19_m20f19_P20_Y2_UO64,RD19_F20_m1f20_P1_Y2_UO526,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P16_CV0,1,1,1,0,2
1,1.0,0.0,RD1_F2_m2f1_P2_Y4_UO685,RD2_F3_m4f5_P4_Y2_UO409,RD1_F20_m19f20_P19_Y2_UO666,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P16_CV0,1,2,0,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO715,RD20_F19_m20f19_P20_Y2_UO64,RD19_F20_m19f18_P19_Y2_UO104,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P16_CV0,1,2,0,1,1
1,1.0,0.0,RD1_F20_m20f1_P20_Y4_UO1080,RD20_F1_m2f1_P2_Y2_UO311,RD1_F20_m19f20_P19_Y2_UO666,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P16_CV0,1,0,2,0,2
1,1.0,0.0,RD1_F2_m2f1_P2_Y4_UO688,RD2_F3_m4f5_P4_Y2_UO409,RD1_F20_m19f20_P19_Y2_UO666,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P16_CV0,1,1,1,2,0
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO211,RD20_F19_m20f19_P20_Y2_UO64,RD19_F20_m1f20_P1_Y2_UO526,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P16_CV0,1,2,0,0,2
1,1.0,0.0,RD1_F20_m20f1_P20_Y4_UO1076,RD20_F1_m2f1_P2_Y2_UO311,RD1_F20_m19f20_P19_Y2_UO666,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P16_CV0,1,1,1,1,1
1,1.0,0.0,RD1_F20_m19f18_P19_Y3_UO549,RD19_F18_m17f16_P17_Y1_UO140,RD18_F17_m16f15_P16_Y1_UO712,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.375,1,P16_CV0,1,0,2,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO981,RD20_F1_m2f3_P2_Y2_UO607,RD19_F20_m20f19_P20_Y1_UO258,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.375,1,P17_CV0,1,1,1,0,2
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO975,RD20_F1_m2f3_P2_Y2_UO607,RD19_F20_m20f19_P20_Y1_UO258,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.375,1,P17_CV0,1,1,1,0,2
1,1.0,0.0,RD1_F20_m19f20_P19_Y3_UO455,RD19_F18_m19f18_P19_Y1_UO472,RD20_F1_m2f1_P2_Y1_UO210,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P17_CV0,1,1,1,0,2
1,1.0,0.0,RD1_F2_m1f20_P1_Y3_UO640,RD1_F20_m1f2_P1_Y1_UO762,RD20_F19_m20f19_P20_Y1_UO1105,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.125,1,P17_CV0,1,0,2,2,0
1,1.0,0.0,RD1_F2_m1f20_P1_Y3_UO6,RD1_F20_m19f18_P19_Y1_UO818,RD20_F19_m20f19_P20_Y1_UO258,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P17_CV0,1,2,0,1,1
1,1.0,0.0,RD1_F20_m19f20_P19_Y3_UO826,RD19_F18_m17f18_P17_Y1_UO199,RD20_F19_m20f19_P20_Y1_UO257,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.375,1,P17_CV0,1,0,2,1,1
1,1.0,0.0,RD1_F20_m19f20_P19_Y3_UO1257,RD19_F20_m19f18_P19_Y1_UO820,RD20_F19_m20f1_P20_Y1_UO50,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.375,1,P17_CV0,1,1,1,0,2
1,1.0,0.0,RD1_F20_m1f20_P1_Y3_UO636,RD1_F20_m1f2_P1_Y1_UO762,RD20_F19_m20f19_P20_Y1_UO1105,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.125,1,P17_CV0,1,1,1,2,0
1,1.0,0.0,RD1_F20_m19f18_P19_Y1_UO474,RD19_F18_m-1f-1_P18_Y-1_U58,RD18_F19_m-1f-1_P19_Y-1_U1,MXY,4,0.0,1,0,0.0,0,0,0,-9999.0,0.5,1,P17_CV0,1,2,0,1,1
1,1.0,0.0,RD1_F2_m19f18_P19_Y1_UO428,RD19_F18_m-1f-1_P18_Y-1_U82,RD18_F19_m-1f-1_P19_Y-1_U1,FXX,4,0.0,1,0,1.0,0,0,0,-9999.0,0.25,1,P18_CV0,1,1,1,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO935,RD20_F1_m20f19_P20_Y2_UO823,RD19_F20_m19f18_P19_Y2_UO100,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.375,1,P19_CV0,1,1,1,2,0
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO208,RD20_F19_m20f19_P20_Y2_UO64,RD19_F20_m1f20_P1_Y2_UO526,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P19_CV0,1,2,0,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO793,RD20_F1_m2f3_P2_Y2_UO610,RD19_F20_m1f20_P1_Y2_UO1216,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.25,1,P19_CV0,1,0,2,2,0
1,1.0,0.0,RD1_F20_m20f19_P20_Y4_UO534,RD20_F19_m20f19_P20_Y2_UO64,RD19_F20_m1f20_P1_Y2_UO526,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.4375,1,P19_CV0,1,1,1,1,1
