PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,1.0,0.0,RD1_F20_m20f19_P20_Y1_UO1103,RD20_F1_m-1f-1_P1_Y-1_U57,RD19_F18_m-1f-1_P18_Y-1_U0,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P0_CV0,1,0,2,1,1
1,1.0,0.0,RD1_F2_m2f1_P2_Y1_UO206,RD2_F1_m-1f-1_P1_Y-1_U50,RD1_F2_m-1f-1_P2_Y-1_U33,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,2,0,2,0
1,1.0,0.0,RD1_F20_m20f19_P20_Y1_UO849,RD20_F1_m-1f-1_P1_Y-1_U67,RD19_F18_m-1f-1_P18_Y-1_U79,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,2,0,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y1_UO616,RD20_F1_m-1f-1_P1_Y-1_U67,RD19_F18_m-1f-1_P18_Y-1_U74,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,0,2
1,1.0,0.0,RD1_F20_m20f1_P20_Y1_UO363,RD20_F1_m-1f-1_P1_Y-1_U77,RD1_F20_m-1f-1_P20_Y-1_U34,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,2,0
1,1.0,0.0,RD1_F20_m20f19_P20_Y1_UO1128,RD20_F1_m-1f-1_P1_Y-1_U77,RD19_F18_m-1f-1_P18_Y-1_U95,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P0_CV0,1,0,2,1,1
1,1.0,0.0,RD1_F20_m20f19_P20_Y1_UO617,RD20_F1_m-1f-1_P1_Y-1_U67,RD19_F18_m-1f-1_P18_Y-1_U74,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,2,0,0,2
1,1.0,0.0,RD1_F20_m20f19_P20_Y1_UO1104,RD20_F1_m-1f-1_P1_Y-1_U57,RD19_F18_m-1f-1_P18_Y-1_U0,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P0_CV0,1,0,2,1,1
1,1.0,0.0,RD1_F2_m1f2_P1_Y0_UO1217,R1_F1_m-1f-1_P1_Y-1_U82,R2_F2_m-1f-1_P2_Y-1_U2,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,0,2
1,1.0,0.0,RD1_F20_m1f20_P1_Y0_UO743,R1_F1_m-1f-1_P1_Y-1_U28,R20_F20_m-1f-1_P20_Y-1_U10,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
