PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f12_P1_Y4_UO4,R1_F1_m1f2_P1_Y2_UO377,R12_F12_m12f1_P12_Y2_UO1009,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.6875,1,P0_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO11,R1_F1_m1f19_P1_Y2_UO189,R19_F19_m19f1_P19_Y0_UO1255,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f12_P1_Y4_UO130,R1_F1_m1f12_P1_Y2_UO43,R12_F12_m12f1_P12_Y2_UO480,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.625,1,P0_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f12_P1_Y4_UO131,R1_F1_m1f12_P1_Y2_UO43,R12_F12_m12f1_P12_Y2_UO480,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.625,1,P0_CV0,1,2,0,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO486,R1_F1_m1f3_P1_Y2_UO985,R19_F19_m19f1_P19_Y0_UO1255,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5625,1,P0_CV0,1,2,0,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO487,R1_F1_m1f3_P1_Y2_UO985,R19_F19_m19f1_P19_Y0_UO1255,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5625,1,P0_CV0,1,2,0,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1067,R1_F1_m19f1_P19_Y2_UO685,R19_F19_m19f1_P19_Y2_UO1129,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,0,2,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1069,R1_F1_m19f1_P19_Y2_UO685,R19_F19_m19f1_P19_Y2_UO1129,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.25,1,P0_CV0,1,0,2,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f12_P1_Y4_UO1085,RD1_F19_m19f2_P19_Y2_UO1197,RD12_F1_m1f19_P1_Y2_UO555,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,2,0,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1125,RD1_F17_m17f3_P17_Y2_UO448,R19_F19_m19f1_P19_Y2_UO1129,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1126,RD1_F17_m17f3_P17_Y2_UO448,R19_F19_m19f1_P19_Y2_UO1129,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.3125,1,P0_CV0,1,0,2,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1160,R1_F1_m1f2_P1_Y2_UO377,R19_F19_m19f1_P19_Y0_UO1255,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1161,R1_F1_m1f2_P1_Y2_UO377,R19_F19_m19f1_P19_Y0_UO1255,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,0,2,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1163,R1_F1_m1f2_P1_Y2_UO377,R19_F19_m19f1_P19_Y0_UO1255,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5,1,P0_CV0,1,1,1,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1306,R1_F1_m1f3_P1_Y2_UO985,R19_F19_m19f1_P19_Y0_UO1255,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5625,1,P0_CV0,1,1,1,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO1307,R1_F1_m1f3_P1_Y2_UO985,R19_F19_m19f1_P19_Y0_UO1255,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5625,1,P0_CV0,1,1,1,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f12_P1_Y4_UO165,R1_F1_m1f19_P1_Y2_UO320,R12_F12_m1f19_P1_Y2_UO319,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.0,1,P11_CV0,1,0,2,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f12_P1_Y4_UO166,R1_F1_m1f19_P1_Y2_UO320,R12_F12_m1f19_P1_Y2_UO319,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.0,1,P11_CV0,1,0,2,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f12_P1_Y4_UO167,R1_F1_m1f19_P1_Y2_UO320,R12_F12_m1f19_P1_Y2_UO319,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.0,1,P11_CV0,1,0,2,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f19_P1_Y4_UO180,R1_F1_m1f19_P1_Y2_UO320,RD19_F2_m15f2_P15_Y2_UO1233,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.0625,1,P11_CV0,1,0,2,2,0
