Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,16,50,0.32,32.0
0,2,17,50,0.34,34.0
0,3,17,50,0.34,34.0
1,1,19,48,0.3958333333333333,39.58333333333333
1,2,13,48,0.2708333333333333,27.083333333333332
1,3,16,48,0.3333333333333333,33.33333333333333
2,1,12,44,0.2727272727272727,27.27272727272727
2,2,13,44,0.29545454545454547,29.545454545454547
2,3,19,44,0.4318181818181818,43.18181818181818
3,1,17,43,0.3953488372093023,39.53488372093023
3,2,13,43,0.3023255813953488,30.23255813953488
3,3,13,43,0.3023255813953488,30.23255813953488
4,1,12,37,0.32432432432432434,32.432432432432435
4,2,10,37,0.2702702702702703,27.027027027027028
4,3,15,37,0.40540540540540543,40.54054054054054
5,1,10,29,0.3448275862068966,34.48275862068966
5,2,9,29,0.3103448275862069,31.03448275862069
5,3,10,29,0.3448275862068966,34.48275862068966
6,1,8,25,0.32,32.0
6,2,7,25,0.28,28.000000000000004
6,3,10,25,0.4,40.0
7,1,9,23,0.391304347826087,39.130434782608695
7,2,3,23,0.13043478260869565,13.043478260869565
7,3,11,23,0.4782608695652174,47.82608695652174
8,1,7,19,0.3684210526315789,36.84210526315789
8,2,8,19,0.42105263157894735,42.10526315789473
8,3,4,19,0.21052631578947367,21.052631578947366
9,1,0,17,0.0,0.0
9,2,0,17,0.0,0.0
9,3,17,17,1.0,100.0
