Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,15,49,0.30612244897959184,30.612244897959183
0,2,21,49,0.42857142857142855,42.857142857142854
0,3,13,49,0.2653061224489796,26.53061224489796
1,1,10,47,0.2127659574468085,21.27659574468085
1,2,19,47,0.40425531914893614,40.42553191489361
1,3,18,47,0.3829787234042553,38.297872340425535
2,1,9,45,0.2,20.0
2,2,26,45,0.5777777777777777,57.77777777777777
2,3,10,45,0.2222222222222222,22.22222222222222
3,1,14,50,0.28,28.000000000000004
3,2,21,50,0.42,42.0
3,3,15,50,0.3,30.0
4,1,8,49,0.16326530612244897,16.3265306122449
4,2,28,49,0.5714285714285714,57.14285714285714
4,3,13,49,0.2653061224489796,26.53061224489796
5,1,10,48,0.20833333333333334,20.833333333333336
5,2,26,48,0.5416666666666666,54.166666666666664
5,3,12,48,0.25,25.0
6,1,15,48,0.3125,31.25
6,2,22,48,0.4583333333333333,45.83333333333333
6,3,11,48,0.22916666666666666,22.916666666666664
7,1,11,33,0.3333333333333333,33.33333333333333
7,2,15,33,0.45454545454545453,45.45454545454545
7,3,7,33,0.21212121212121213,21.21212121212121
8,1,7,33,0.21212121212121213,21.21212121212121
8,2,18,33,0.5454545454545454,54.54545454545454
8,3,8,33,0.24242424242424243,24.242424242424242
9,1,28,28,1.0,100.0
9,2,0,28,0.0,0.0
9,3,0,28,0.0,0.0
