PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,0.5488135039273248,0.7151893663724195,R1_F1_m18f9_P18_Y16_UO375,RD18_F19_m1f12_P1_Y14_UO915,RD9_F19_m6f5_P6_Y11_UO1333,MXY,1,0.0,1,1,0.0,0,0,0,-9999.0,0.5537109375,1,P0_CV0,1,1,1,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f6_P1_Y17_UO34,RD1_F14_m1f2_P1_Y15_UO285,RD6_F13_m14f20_P14_Y15_UO1121,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5146484375,1,P10_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f6_P1_Y17_UO35,RD1_F14_m1f2_P1_Y15_UO285,RD6_F13_m14f20_P14_Y15_UO1121,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5146484375,1,P10_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f6_P1_Y17_UO37,RD1_F14_m1f2_P1_Y15_UO285,RD6_F13_m14f20_P14_Y15_UO1121,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5146484375,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f2_P1_Y17_UO52,RD1_F8_m8f20_P8_Y15_UO1096,R2_F2_m2f8_P2_Y15_UO1346,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5400390625,1,P10_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f2_P1_Y17_UO53,RD1_F8_m8f20_P8_Y15_UO1096,R2_F2_m2f8_P2_Y15_UO1346,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5400390625,1,P10_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f2_P1_Y17_UO54,RD1_F8_m8f20_P8_Y15_UO1096,R2_F2_m2f8_P2_Y15_UO1346,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5400390625,1,P10_CV0,1,2,0,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f2_P1_Y17_UO55,RD1_F8_m8f20_P8_Y15_UO1096,R2_F2_m2f8_P2_Y15_UO1346,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5400390625,1,P10_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f2_P1_Y17_UO57,RD1_F8_m8f20_P8_Y15_UO1096,R2_F2_m2f8_P2_Y15_UO1346,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5400390625,1,P10_CV0,1,2,0,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f3_P1_Y17_UO118,R1_F1_m6f9_P6_Y15_UO66,RD3_F1_m7f10_P7_Y15_UO161,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.501953125,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f3_P1_Y17_UO120,R1_F1_m6f9_P6_Y15_UO66,RD3_F1_m7f10_P7_Y15_UO161,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.501953125,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f3_P1_Y17_UO232,R1_F1_m1f12_P1_Y15_UO632,RD3_F1_m7f10_P7_Y15_UO161,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.4873046875,1,P10_CV0,1,2,0,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f2_P1_Y17_UO467,R1_F1_m1f11_P1_Y15_UO570,R2_F2_m2f6_P2_Y15_UO375,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.51953125,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f2_P1_Y17_UO468,R1_F1_m1f11_P1_Y15_UO570,R2_F2_m2f6_P2_Y15_UO375,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.51953125,1,P10_CV0,1,2,0,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f2_P1_Y17_UO470,R1_F1_m1f11_P1_Y15_UO570,R2_F2_m2f6_P2_Y15_UO375,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.51953125,1,P10_CV0,1,0,2,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f4_P1_Y17_UO885,R1_F1_m1f11_P1_Y15_UO570,R4_F4_m1f4_P1_Y14_UO831,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5185546875,1,P10_CV0,1,2,0,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f4_P1_Y17_UO886,R1_F1_m1f11_P1_Y15_UO570,R4_F4_m1f4_P1_Y14_UO831,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5185546875,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f4_P1_Y17_UO888,R1_F1_m1f11_P1_Y15_UO570,R4_F4_m1f4_P1_Y14_UO831,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5185546875,1,P10_CV0,1,2,0,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f4_P1_Y17_UO889,R1_F1_m1f11_P1_Y15_UO570,R4_F4_m1f4_P1_Y14_UO831,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5185546875,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,R1_F1_m17f19_P17_Y16_UO568,RD17_F14_m13f19_P13_Y14_UO91,R19_F19_m19f11_P19_Y13_UO558,MXY,1,0.0,1,1,0.0,0,0,0,-9999.0,0.51171875,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,R1_F1_m1f7_P1_Y16_UO15,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,MXY,1,0.0,1,1,0.0,0,0,0,-9999.0,0.5419921875,1,P10_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,R1_F1_m1f11_P1_Y15_UO570,RD1_F7_m7f13_P7_Y13_UO408,R11_F11_m11f7_P11_Y13_UO1160,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.49609375,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,R1_F1_m11f13_P11_Y14_UO1172,RD11_F9_m9f16_P9_Y12_UO522,RD13_F3_m3f20_P3_Y12_UO339,MXY,3,0.0,1,0,0.0,0,0,0,-9999.0,0.576171875,1,P11_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f6_P1_Y17_UO36,RD1_F14_m1f2_P1_Y15_UO285,RD6_F13_m14f20_P14_Y15_UO1121,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5146484375,1,P12_CV0,1,1,1,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f5_P1_Y17_UO59,RD1_F14_m1f2_P1_Y15_UO285,R5_F5_m5f10_P5_Y15_UO532,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5244140625,1,P12_CV0,1,0,2,2,0
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f5_P1_Y17_UO60,RD1_F14_m1f2_P1_Y15_UO285,R5_F5_m5f10_P5_Y15_UO532,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5244140625,1,P12_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f8_P1_Y17_UO900,R1_F1_m16f2_P16_Y15_UO666,R8_F8_m17f4_P17_Y15_UO1421,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.509765625,1,P12_CV0,1,1,1,1,1
