PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,0.5488135039273248,0.7151893663724195,R1_F1_m16f18_P16_Y15_UO262,RD16_F8_m8f9_P8_Y13_UO1150,R18_F18_m18f20_P18_Y12_UO603,MXY,1,0.0,1,1,0.0,0,0,0,-9999.0,0.498046875,1,P0_CV0,1,2,0,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f7_P1_Y16_UO11,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5419921875,1,P10_CV0,1,0,2,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f7_P1_Y16_UO12,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5419921875,1,P10_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f7_P1_Y16_UO14,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5419921875,1,P10_CV0,1,0,2,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f7_P1_Y16_UO15,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5419921875,1,P10_CV0,1,1,1,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f7_P1_Y16_UO16,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5419921875,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f7_P1_Y16_UO18,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5419921875,1,P10_CV0,1,1,1,0,2
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f7_P1_Y16_UO19,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,FXX,0,0.0,0,0,0.0,0,0,0,0.0,0.5419921875,1,P10_CV0,1,0,2,1,1
1,0.5488135039273248,0.7151893663724195,Age0_F1_m1f7_P1_Y16_UO20,RD1_F14_m10f11_P10_Y14_UO8,R7_F7_m19f7_P19_Y11_UO936,MXY,0,0.0,0,0,0.0,0,0,0,0.0,0.5419921875,1,P10_CV0,1,0,2,1,1
1,0.5488135039273248,0.7151893663724195,R1_F1_m14f20_P14_Y15_UO1120,R14_F14_m14f6_P14_Y13_UO34,R20_F20_m16f13_P16_Y13_UO1173,FXX,1,0.0,1,1,1.0,0,0,0,-9999.0,0.498046875,1,P10_CV0,1,2,0,1,1
