Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,16,60,0.26666666666666666,26.666666666666668
0,2,28,60,0.4666666666666667,46.666666666666664
0,3,16,60,0.26666666666666666,26.666666666666668
1,1,15,51,0.29411764705882354,29.411764705882355
1,2,22,51,0.43137254901960786,43.13725490196079
1,3,14,51,0.27450980392156865,27.450980392156865
2,1,12,45,0.26666666666666666,26.666666666666668
2,2,22,45,0.4888888888888889,48.888888888888886
2,3,11,45,0.24444444444444444,24.444444444444443
3,1,10,41,0.24390243902439024,24.390243902439025
3,2,17,41,0.4146341463414634,41.46341463414634
3,3,14,41,0.34146341463414637,34.146341463414636
4,1,5,32,0.15625,15.625
4,2,18,32,0.5625,56.25
4,3,9,32,0.28125,28.125
5,1,7,33,0.21212121212121213,21.21212121212121
5,2,13,33,0.3939393939393939,39.39393939393939
5,3,13,33,0.3939393939393939,39.39393939393939
6,1,2,24,0.08333333333333333,8.333333333333332
6,2,11,24,0.4583333333333333,45.83333333333333
6,3,11,24,0.4583333333333333,45.83333333333333
7,1,0,20,0.0,0.0
7,2,9,20,0.45,45.0
7,3,11,20,0.55,55.00000000000001
8,1,0,20,0.0,0.0
8,2,3,20,0.15,15.0
8,3,17,20,0.85,85.0
9,1,0,26,0.0,0.0
9,2,0,26,0.0,0.0
9,3,26,26,1.0,100.0
