Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,13,53,0.24528301886792453,24.528301886792452
0,2,28,53,0.5283018867924528,52.83018867924528
0,3,12,53,0.22641509433962265,22.641509433962266
1,1,13,47,0.2765957446808511,27.659574468085108
1,2,23,47,0.48936170212765956,48.93617021276596
1,3,11,47,0.23404255319148937,23.404255319148938
2,1,17,49,0.3469387755102041,34.69387755102041
2,2,22,49,0.4489795918367347,44.89795918367347
2,3,10,49,0.20408163265306123,20.408163265306122
3,1,14,46,0.30434782608695654,30.434782608695656
3,2,19,46,0.41304347826086957,41.30434782608695
3,3,13,46,0.2826086956521739,28.26086956521739
4,1,12,36,0.3333333333333333,33.33333333333333
4,2,17,36,0.4722222222222222,47.22222222222222
4,3,7,36,0.19444444444444445,19.444444444444446
5,1,14,37,0.3783783783783784,37.83783783783784
5,2,14,37,0.3783783783783784,37.83783783783784
5,3,9,37,0.24324324324324326,24.324324324324326
6,1,13,29,0.4482758620689655,44.827586206896555
6,2,11,29,0.3793103448275862,37.93103448275862
6,3,5,29,0.1724137931034483,17.24137931034483
7,1,12,26,0.46153846153846156,46.15384615384615
7,2,12,26,0.46153846153846156,46.15384615384615
7,3,2,26,0.07692307692307693,7.6923076923076925
8,1,27,32,0.84375,84.375
8,2,3,32,0.09375,9.375
8,3,2,32,0.0625,6.25
9,1,46,46,1.0,100.0
9,2,0,46,0.0,0.0
9,3,0,46,0.0,0.0
