Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,9,32,0.28125,28.125
0,2,16,32,0.5,50.0
0,3,7,32,0.21875,21.875
1,1,8,28,0.2857142857142857,28.57142857142857
1,2,14,28,0.5,50.0
1,3,6,28,0.21428571428571427,21.428571428571427
2,1,9,26,0.34615384615384615,34.61538461538461
2,2,12,26,0.46153846153846156,46.15384615384615
2,3,5,26,0.19230769230769232,19.230769230769234
3,1,8,24,0.3333333333333333,33.33333333333333
3,2,10,24,0.4166666666666667,41.66666666666667
3,3,6,24,0.25,25.0
4,1,5,18,0.2777777777777778,27.77777777777778
4,2,9,18,0.5,50.0
4,3,4,18,0.2222222222222222,22.22222222222222
5,1,7,21,0.3333333333333333,33.33333333333333
5,2,9,21,0.42857142857142855,42.857142857142854
5,3,5,21,0.23809523809523808,23.809523809523807
6,1,2,14,0.14285714285714285,14.285714285714285
6,2,6,14,0.42857142857142855,42.857142857142854
6,3,6,14,0.42857142857142855,42.857142857142854
7,1,0,11,0.0,0.0
7,2,5,11,0.45454545454545453,45.45454545454545
7,3,6,11,0.5454545454545454,54.54545454545454
8,1,0,9,0.0,0.0
8,2,2,9,0.2222222222222222,22.22222222222222
8,3,7,9,0.7777777777777778,77.77777777777779
9,1,0,8,0.0,0.0
9,2,0,8,0.0,0.0
9,3,8,8,1.0,100.0
