PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,1.0,1.0,RD1_F1_m1f1_P1_Y54_UO73,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO237,R3_F3_m1f1_P1_Y52_UO180,R3_F3_m3f3_P3_Y52_UO22,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5697618592530489,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO271,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F1_m1f1_P1_Y54_UO87,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO279,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F1_m1f1_P1_Y54_UO273,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO255,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO55,R3_F3_m3f3_P3_Y52_UO19,R3_F3_m3f3_P3_Y52_UO25,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5697045847773552,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO277,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO258,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,RD1_F1_m1f1_P1_Y54_UO7,R1_F1_m2f2_P2_Y52_UO249,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694948863238096,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F2_m2f2_P2_Y54_UO197,R2_F2_m4f4_P4_Y52_UO172,R2_F2_m2f2_P2_Y52_UO140,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5698068458586931,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F2_m2f2_P2_Y54_UO153,R2_F2_m2f2_P2_Y52_UO138,R2_F2_m2f2_P2_Y52_UO46,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.569833267480135,1,P1_CV0,1,0,2,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO264,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO262,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO265,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO51,R3_F3_m3f3_P3_Y52_UO19,R3_F3_m3f3_P3_Y52_UO25,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5697045847773552,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO276,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F1_m1f1_P1_Y54_UO84,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO11,R1_F1_m2f2_P2_Y52_UO249,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694948863238096,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO5,R1_F1_m2f2_P2_Y52_UO249,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694948863238096,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO269,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO240,R3_F3_m1f1_P1_Y52_UO180,R3_F3_m3f3_P3_Y52_UO22,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5697618592530489,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO275,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO10,R1_F1_m2f2_P2_Y52_UO249,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694948863238096,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO82,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO239,R3_F3_m1f1_P1_Y52_UO180,R3_F3_m3f3_P3_Y52_UO22,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5697618592530489,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO278,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO81,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO23,R3_F3_m4f4_P4_Y52_UO51,R3_F3_m3f3_P3_Y52_UO0,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695314817130566,1,P1_CV0,1,1,1,0,2
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO176,R3_F3_m3f3_P3_Y52_UO128,R3_F3_m1f1_P1_Y52_UO185,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694513488560915,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO6,R1_F1_m2f2_P2_Y52_UO249,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694948863238096,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F2_m2f2_P2_Y54_UO202,R2_F2_m4f4_P4_Y52_UO172,R2_F2_m2f2_P2_Y52_UO140,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5698068458586931,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO270,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,RD1_F1_m1f1_P1_Y54_UO268,R1_F1_m3f3_P3_Y52_UO127,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5694737024605274,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m2f2_P2_Y53_UO238,R2_F2_m4f4_P4_Y51_UO269,R2_F2_m4f4_P4_Y51_UO47,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5689499005675316,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m3f3_P3_Y53_UO136,R3_F3_m3f3_P3_Y51_UO206,R3_F3_m3f3_P3_Y51_UO39,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5687623545527458,1,P1_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m3f3_P3_Y53_UO139,R3_F3_m3f3_P3_Y51_UO206,R3_F3_m3f3_P3_Y51_UO39,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5687623545527458,1,P1_CV0,1,2,0,2,0
1,1.0,1.0,R1_F1_m1f1_P1_Y53_UO159,R1_F1_m1f1_P1_Y51_UO158,R1_F1_m2f2_P2_Y51_UO99,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5689659528434277,1,P1_CV0,1,1,1,1,1
1,1.0,1.0,R1_F1_m2f2_P2_Y53_UO122,R2_F2_m4f4_P4_Y51_UO270,R2_F2_m4f4_P4_Y51_UO47,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5689499005675316,1,P1_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m3f3_P3_Y53_UO262,R3_F3_m3f3_P3_Y51_UO206,R3_F3_m1f1_P1_Y51_UO1,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5688773728907108,1,P1_CV0,1,1,1,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO259,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P2_CV0,1,2,0,0,2
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO221,R3_F3_m4f4_P4_Y52_UO30,R3_F3_m3f3_P3_Y52_UO122,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695418771356344,1,P2_CV0,1,0,2,1,1
1,1.0,1.0,RD1_F2_m2f2_P2_Y54_UO226,R2_F2_m2f2_P2_Y52_UO248,R2_F2_m2f2_P2_Y52_UO158,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5699774567037821,1,P2_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F2_m2f2_P2_Y54_UO150,R2_F2_m2f2_P2_Y52_UO138,R2_F2_m2f2_P2_Y52_UO46,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.569833267480135,1,P2_CV0,1,1,1,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO76,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P2_CV0,1,2,0,0,2
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO85,R1_F1_m1f1_P1_Y52_UO183,R1_F1_m3f3_P3_Y52_UO112,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695309769362211,1,P2_CV0,1,2,0,1,1
1,1.0,1.0,RD1_F2_m2f2_P2_Y54_UO203,R2_F2_m4f4_P4_Y52_UO172,R2_F2_m2f2_P2_Y52_UO140,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5698068458586931,1,P2_CV0,1,2,0,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y54_UO130,R1_F1_m2f2_P2_Y52_UO44,R1_F1_m2f2_P2_Y52_UO106,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.569893004372716,1,P2_CV0,1,0,2,0,2
1,1.0,1.0,RD1_F3_m3f3_P3_Y54_UO22,R3_F3_m4f4_P4_Y52_UO51,R3_F3_m3f3_P3_Y52_UO0,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5695314817130566,1,P2_CV0,1,1,1,0,2
