Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,301,1271,0.23682140047206923,23.68214004720692
0,2,601,1271,0.47285601888276946,47.28560188827694
0,3,369,1271,0.2903225806451613,29.03225806451613
1,1,60,736,0.08152173913043478,8.152173913043478
1,2,332,736,0.45108695652173914,45.108695652173914
1,3,344,736,0.4673913043478261,46.73913043478261
2,1,217,670,0.3238805970149254,32.38805970149254
2,2,356,670,0.5313432835820896,53.13432835820896
2,3,97,670,0.14477611940298507,14.477611940298507
3,1,113,404,0.27970297029702973,27.970297029702973
3,2,202,404,0.5,50.0
3,3,89,404,0.2202970297029703,22.02970297029703
4,1,116,387,0.2997416020671835,29.97416020671835
4,2,198,387,0.5116279069767442,51.162790697674424
4,3,73,387,0.18863049095607234,18.863049095607234
5,1,65,202,0.3217821782178218,32.17821782178218
5,2,101,202,0.5,50.0
5,3,36,202,0.1782178217821782,17.82178217821782
6,1,32,202,0.15841584158415842,15.841584158415841
6,2,101,202,0.5,50.0
6,3,69,202,0.3415841584158416,34.15841584158416
7,1,34,101,0.33663366336633666,33.663366336633665
7,2,51,101,0.504950495049505,50.495049504950494
7,3,16,101,0.15841584158415842,15.841584158415841
8,1,35,101,0.3465346534653465,34.65346534653465
8,2,50,101,0.49504950495049505,49.504950495049506
8,3,16,101,0.15841584158415842,15.841584158415841
9,1,0,51,0.0,0.0
9,2,51,51,1.0,100.0
9,3,0,51,0.0,0.0
