Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,107,410,0.26097560975609757,26.097560975609756
0,2,201,410,0.4902439024390244,49.02439024390244
0,3,102,410,0.24878048780487805,24.878048780487806
1,1,83,304,0.2730263157894737,27.302631578947366
1,2,145,304,0.4769736842105263,47.69736842105263
1,3,76,304,0.25,25.0
2,1,74,211,0.35071090047393366,35.07109004739337
2,2,110,211,0.5213270142180095,52.13270142180095
2,3,27,211,0.12796208530805686,12.796208530805686
3,1,43,159,0.27044025157232704,27.044025157232703
3,2,81,159,0.5094339622641509,50.943396226415096
3,3,35,159,0.22012578616352202,22.0125786163522
4,1,39,112,0.3482142857142857,34.82142857142857
4,2,53,112,0.4732142857142857,47.32142857142857
4,3,20,112,0.17857142857142858,17.857142857142858
5,1,17,81,0.20987654320987653,20.98765432098765
5,2,42,81,0.5185185185185185,51.85185185185185
5,3,22,81,0.2716049382716049,27.160493827160494
6,1,13,60,0.21666666666666667,21.666666666666668
6,2,30,60,0.5,50.0
6,3,17,60,0.2833333333333333,28.333333333333332
7,1,13,42,0.30952380952380953,30.952380952380953
7,2,21,42,0.5,50.0
7,3,8,42,0.19047619047619047,19.047619047619047
8,1,5,30,0.16666666666666666,16.666666666666664
8,2,21,30,0.7,70.0
8,3,4,30,0.13333333333333333,13.333333333333334
9,1,21,21,1.0,100.0
9,2,0,21,0.0,0.0
9,3,0,21,0.0,0.0
