Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,115,408,0.2818627450980392,28.186274509803923
0,2,197,408,0.48284313725490197,48.28431372549019
0,3,96,408,0.23529411764705882,23.52941176470588
1,1,69,275,0.2509090909090909,25.09090909090909
1,2,133,275,0.48363636363636364,48.36363636363637
1,3,73,275,0.26545454545454544,26.545454545454543
2,1,79,213,0.37089201877934275,37.08920187793427
2,2,111,213,0.5211267605633803,52.112676056338024
2,3,23,213,0.107981220657277,10.7981220657277
3,1,38,142,0.2676056338028169,26.76056338028169
3,2,73,142,0.5140845070422535,51.40845070422535
3,3,31,142,0.21830985915492956,21.830985915492956
4,1,44,113,0.3893805309734513,38.93805309734513
4,2,52,113,0.46017699115044247,46.017699115044245
4,3,17,113,0.1504424778761062,15.04424778761062
5,1,22,73,0.3013698630136986,30.136986301369863
5,2,37,73,0.5068493150684932,50.68493150684932
5,3,14,73,0.1917808219178082,19.17808219178082
6,1,17,62,0.27419354838709675,27.419354838709676
6,2,31,62,0.5,50.0
6,3,14,62,0.22580645161290322,22.58064516129032
7,1,13,37,0.35135135135135137,35.13513513513514
7,2,18,37,0.4864864864864865,48.64864864864865
7,3,6,37,0.16216216216216217,16.216216216216218
8,1,6,31,0.1935483870967742,19.35483870967742
8,2,19,31,0.6129032258064516,61.29032258064516
8,3,6,31,0.1935483870967742,19.35483870967742
9,1,0,19,0.0,0.0
9,2,0,19,0.0,0.0
9,3,19,19,1.0,100.0
