PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,state,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,1.0,1.0,R1_F1_m1f1_P1_Y53_UO6,R1_F1_m1f1_P1_Y51_UO177,R1_F1_m2f2_P2_Y50_UO51,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5369392111897469,1,P0_CV0,1,0,2,1,1
1,1.0,1.0,RD1_F1_m1f1_P1_Y53_UO10,R1_F1_m1f1_P1_Y51_UO177,R1_F1_m2f2_P2_Y50_UO51,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5369392111897469,1,P0_CV0,1,0,2,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y53_UO29,R1_F1_m1f1_P1_Y51_UO177,R1_F1_m2f2_P2_Y50_UO51,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5369392111897469,1,P0_CV0,1,1,1,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y53_UO30,R1_F1_m1f1_P1_Y51_UO177,R1_F1_m2f2_P2_Y50_UO51,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5369392111897469,1,P0_CV0,1,0,2,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y53_UO44,R1_F1_m1f1_P1_Y51_UO76,R1_F1_m1f1_P1_Y51_UO111,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5375456996262074,1,P0_CV0,1,0,2,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y53_UO46,R1_F1_m1f1_P1_Y51_UO76,R1_F1_m1f1_P1_Y51_UO111,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5375456996262074,1,P0_CV0,1,1,1,1,1
1,1.0,1.0,RD1_F1_m1f1_P1_Y53_UO67,R1_F1_m1f1_P1_Y51_UO100,R1_F1_m1f1_P1_Y50_UO296,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5375171452760696,1,P0_CV0,1,1,1,1,1
1,1.0,1.0,RD1_F1_m1f1_P1_Y53_UO70,R1_F1_m1f1_P1_Y51_UO100,R1_F1_m1f1_P1_Y50_UO296,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5375171452760696,1,P0_CV0,1,0,2,1,1
1,1.0,1.0,R1_F1_m1f1_P1_Y53_UO113,R1_F1_m1f1_P1_Y51_UO100,R1_F1_m3f3_P3_Y51_UO54,MXY,1,0.0,0,0,0.0,0,0,0,-9999.0,0.536112442612648,1,P0_CV0,1,1,1,2,0
1,1.0,1.0,R1_F1_m1f1_P1_Y53_UO120,R1_F1_m3f3_P3_Y51_UO8,R1_F1_m1f1_P1_Y51_UO111,FXX,1,0.0,0,0,0.0,0,0,0,-9999.0,0.5365213230252266,1,P0_CV0,1,2,0,2,0
